"","Year_Month","Country","Trade.Value"
"899",202002,"Mexico",21764140
"900",202002,"Mexico",21764140
"901",202002,"Mexico",803516
"902",202002,"Mexico",285130
"903",202002,"Mexico",285130
"904",202002,"Mexico",7146876
"905",202002,"Mexico",440145
"906",202002,"Mexico",213758
"907",202002,"Mexico",6492973
"908",202002,"Mexico",6492973
"909",202002,"Mexico",540585022
"910",202002,"Mexico",113432495
"911",202002,"Mexico",388687595
"912",202002,"Mexico",36364043
"913",202002,"Mexico",36364043
"914",202002,"Mexico",322828
"915",202002,"Mexico",1778061
"916",202002,"Mexico",70445767
"917",202002,"Mexico",11625068
"918",202002,"Mexico",37648816
"919",202002,"Mexico",21171883
"920",202002,"Mexico",21171883
"921",202002,"Mexico",264545
"922",202002,"Mexico",8077
"923",202002,"Mexico",212416
"924",202002,"Mexico",44052
"925",202002,"Mexico",44052
"926",202002,"Mexico",11677122
"927",202002,"Mexico",406184
"928",202002,"Mexico",11082786
"929",202002,"Mexico",188152
"930",202002,"Mexico",188152
"931",202002,"Mexico",146218
"932",202002,"Mexico",146218
"933",202002,"Mexico",122050795
"934",202002,"Mexico",25287850
"935",202002,"Mexico",68158229
"936",202002,"Mexico",27922267
"937",202002,"Mexico",27922267
"938",202002,"Mexico",682449
"939",202002,"Mexico",30134343
"940",202002,"Mexico",9696589
"941",202002,"Mexico",17471776
"942",202002,"Mexico",2965978
"943",202002,"Mexico",2965978
"944",202002,"Mexico",245503707
"945",202002,"Mexico",70102230
"946",202002,"Mexico",154179168
"947",202002,"Mexico",21222309
"948",202002,"Mexico",21222309
"949",202002,"Mexico",1
"950",202002,"Mexico",1
"951",202002,"Mexico",4821
"952",202002,"Mexico",126
"953",202002,"Mexico",4695
"954",202002,"Mexico",757346063
"955",202002,"Mexico",52441473
"956",202002,"Mexico",678593032
"957",202002,"Mexico",26117566
"958",202002,"Mexico",26117566
"959",202002,"Mexico",193992
"960",202002,"Mexico",1104
"961",202002,"Mexico",1104
"962",202002,"Mexico",124351
"963",202002,"Mexico",72512
"964",202002,"Mexico",51839
"965",202002,"Mexico",7915
"966",202002,"Mexico",67
"967",202002,"Mexico",7848
"968",202002,"Mexico",2191
"969",202002,"Mexico",2191
"970",202002,"Mexico",636380141
"971",202002,"Mexico",116145713
"972",202002,"Mexico",493925302
"973",202002,"Mexico",26309126
"974",202002,"Mexico",26309126
"975",202002,"Mexico",28408
"976",202002,"Mexico",18358
"977",202002,"Mexico",10050
"978",202002,"Mexico",10050
"979",202002,"Mexico",40386
"980",202002,"Mexico",40386
"981",202002,"Mexico",1566147
"982",202002,"Mexico",47
"983",202002,"Mexico",1566100
"984",202002,"Mexico",1323217
"985",202002,"Mexico",168569
"986",202002,"Mexico",325916
"987",202002,"Mexico",828732
"988",202002,"Mexico",828732
"989",202002,"Mexico",528922
"990",202002,"Mexico",232391
"991",202002,"Mexico",74971
"992",202002,"Mexico",221560
"993",202002,"Mexico",221560
"994",202002,"Mexico",520265309
"995",202002,"Mexico",110191043
"996",202002,"Mexico",156229247
"997",202002,"Mexico",249653131
"998",202002,"Mexico",249653131
"999",202002,"Mexico",4191888
"1000",202002,"Mexico",6875004
"1001",202002,"Mexico",1484781
"1002",202002,"Mexico",5309530
"1003",202002,"Mexico",80693
"1004",202002,"Mexico",80693
"1005",202002,"Mexico",10249
"1006",202002,"Mexico",10249
"1007",202002,"Mexico",49358390
"1008",202002,"Mexico",18019545
"1009",202002,"Mexico",22152004
"1010",202002,"Mexico",9186841
"1011",202002,"Mexico",9186841
"1012",202002,"Mexico",3347229
"1013",202002,"Mexico",139194
"1014",202002,"Mexico",2916118
"1015",202002,"Mexico",291917
"1016",202002,"Mexico",291917
"1017",202002,"Mexico",152595
"1018",202002,"Mexico",94335
"1019",202002,"Mexico",58260
"1020",202002,"Mexico",58260
"1021",202002,"Mexico",9242745
"1022",202002,"Mexico",1975232
"1023",202002,"Mexico",7143658
"1024",202002,"Mexico",123855
"1025",202002,"Mexico",123855
"1026",202001,"Mexico",237290
"1027",202001,"Mexico",5885
"1028",202001,"Mexico",231405
"1029",202001,"Mexico",3472855
"1030",202001,"Mexico",1026599
"1031",202001,"Mexico",2446256
"1032",202002,"Mexico",4056
"1033",202002,"Mexico",329371968
"1034",202002,"Mexico",46504528
"1035",202002,"Mexico",154005975
"1036",202002,"Mexico",126310708
"1037",202002,"Mexico",126310708
"1038",202002,"Mexico",2550757
"1039",202002,"Mexico",40779
"1040",202002,"Mexico",6210
"1041",202002,"Mexico",34566
"1042",202002,"Mexico",1475650
"1043",202002,"Mexico",225669
"1044",202002,"Mexico",1248593
"1045",202002,"Mexico",1388
"1046",202002,"Mexico",1388
"1047",202002,"Mexico",2007
"1048",202002,"Mexico",7
"1049",202002,"Mexico",2000
"1050",202002,"Mexico",27740567
"1051",202002,"Mexico",269130
"1052",202002,"Mexico",737666
"1053",202002,"Mexico",26733771
"1054",202002,"Mexico",26733771
"1055",202002,"Mexico",1882
"1056",202002,"Mexico",1882
"1057",202002,"Mexico",16656
"1058",202002,"Mexico",15650
"1059",202002,"Mexico",1006
"1060",202002,"Mexico",1006
"1061",202002,"Mexico",2911841
"1062",202002,"Mexico",726028
"1063",202002,"Mexico",1956090
"1064",202002,"Mexico",229723
"1065",202002,"Mexico",229723
"1066",202002,"Mexico",7733
"1067",202002,"Mexico",36
"1068",202002,"Mexico",7697
"1069",202002,"Mexico",7697
"1070",202002,"Mexico",1581656
"1071",202002,"Mexico",1581656
"1072",202002,"Mexico",5718546
"1073",202002,"Mexico",573728
"1074",202002,"Mexico",5124318
"1075",202002,"Mexico",20500
"1076",202002,"Mexico",20500
"1077",202002,"Mexico",112356214
"1078",202002,"Mexico",2249040
"1079",202002,"Mexico",99605
"1080",202002,"Mexico",2122366
"1081",202002,"Mexico",27069
"1082",202002,"Mexico",27069
"1083",202002,"Mexico",30442046
"1084",202002,"Mexico",43391355
"1085",202002,"Mexico",37286566
"1086",202002,"Mexico",37286566
"1087",202002,"Mexico",680804
"1088",202002,"Mexico",555443
"1089",202002,"Mexico",345
"1090",202002,"Mexico",345
"1091",202002,"Mexico",12151
"1092",202002,"Mexico",267
"1093",202002,"Mexico",11884
"1094",202002,"Mexico",29712089
"1095",202001,"Ukraine",4018539620
"1096",202001,"Egypt",5358113560
"1097",202002,"Georgia",699276387
"1098",202002,"Georgia",46300893
"1099",202002,"Georgia",248794389
"1100",202002,"Georgia",63030420
"1101",202002,"Georgia",284910122
"1102",202002,"Georgia",56240560
"1103",202002,"Mexico",3169976
"1104",202002,"Mexico",23726
"1105",202002,"Mexico",3146250
"1106",202002,"Mexico",619468363
"1107",202002,"Mexico",162727366
"1108",202002,"Mexico",181585583
"1109",202002,"Mexico",247487263
"1110",202002,"Mexico",247487263
"1111",202002,"Mexico",24868258
"1112",202002,"Mexico",2799893
"1113",202002,"Mexico",30946836
"1114",202002,"Mexico",6622023
"1115",202002,"Mexico",23725900
"1116",202002,"Mexico",598913
"1117",202002,"Mexico",598913
"1118",202002,"Mexico",125
"1119",202002,"Mexico",125
"1120",202002,"Mexico",125
"1121",202002,"Mexico",19900
"1122",202002,"Mexico",19900
"1123",202002,"Mexico",19900
"1124",202002,"Mexico",2459819
"1125",202002,"Mexico",1655274
"1126",202002,"Mexico",775732
"1127",202002,"Mexico",1957326
"1128",202002,"Mexico",27753991
"1129",202002,"Mexico",772
"1130",202002,"Mexico",772
"1131",202002,"Mexico",14691565
"1132",202002,"Mexico",7444361
"1133",202002,"Mexico",5946024
"1134",202002,"Mexico",1301180
"1135",202002,"Mexico",1301180
"1136",202002,"Mexico",28813
"1137",202002,"Mexico",28813
"1138",202002,"Mexico",47128
"1139",202002,"Mexico",6178
"1140",202002,"Mexico",40950
"1141",202002,"Mexico",517066
"1142",202002,"Mexico",110200
"1143",202002,"Mexico",406697
"1144",202002,"Mexico",169
"1145",202002,"Mexico",169
"1146",202002,"Mexico",21974490368
"1147",202002,"Mexico",1070974923
"1148",202002,"Mexico",3717007622
"1149",202002,"Mexico",14218351339
"1150",202002,"Mexico",14218351339
"1151",202002,"Mexico",2513165581
"1152",202002,"Mexico",454990903
"1153",202002,"Mexico",34475469
"1154",202002,"Mexico",3116541
"1155",202002,"Mexico",19069136
"1156",202002,"Mexico",12289792
"1157",202002,"Mexico",12289792
"1158",202002,"Mexico",17631777
"1159",202002,"Mexico",2754243
"1160",202002,"Mexico",14533461
"1161",202002,"Mexico",344073
"1162",202002,"Mexico",344073
"1163",202002,"Mexico",35353
"1164",202002,"Mexico",35333
"1165",202002,"Mexico",20
"1166",202002,"Mexico",20
"1167",202002,"Mexico",11522415
"1168",202002,"Mexico",2585267
"1169",202002,"Mexico",8853483
"1170",202002,"Mexico",83665
"1171",202002,"Mexico",83665
"1172",202002,"Ukraine",30530948
"1173",202002,"Ukraine",2206889
"1174",202002,"Ukraine",371658
"1175",202002,"Ukraine",46
"1176",202002,"Mexico",277182947
"1177",202002,"Mexico",58570189
"1178",202002,"Mexico",180589713
"1179",202002,"Mexico",37457979
"1180",202002,"Mexico",37457979
"1181",202002,"Mexico",565066
"1182",202002,"Mexico",538
"1183",202002,"Mexico",538
"1184",202002,"Mexico",21323888
"1185",202002,"Mexico",45584
"1186",202002,"Mexico",21278304
"1187",202002,"Mexico",468708
"1188",202002,"Mexico",27900
"1189",202002,"Mexico",435116
"1190",202002,"Mexico",5692
"1191",202002,"Mexico",5692
"1192",202002,"Mexico",4056
"1193",202002,"Mexico",204310501
"1194",202002,"Mexico",15905935
"1195",202002,"Mexico",182689946
"1196",202002,"Mexico",5603134
"1197",202002,"Mexico",5603134
"1198",202002,"Mexico",111486
"1199",202002,"Mexico",1560652679
"1200",202002,"Mexico",80975848
"1201",202002,"Mexico",173466576
"1202",202002,"Mexico",1306017974
"1203",202002,"Mexico",1306017974
"1204",202002,"Mexico",192281
"1205",202002,"Mexico",6806352
"1206",202002,"Mexico",1044183
"1207",202002,"Mexico",5117805
"1208",202002,"Mexico",644364
"1209",202002,"Mexico",644364
"1210",202002,"Mexico",32684351
"1211",202002,"Mexico",2292957
"1212",202002,"Mexico",28969658
"1213",202002,"Mexico",1421736
"1214",202002,"Mexico",1421736
"1215",202002,"Mexico",6260812
"1216",202002,"Mexico",559321
"1217",202002,"Mexico",5693641
"1218",202002,"Mexico",7850
"1219",202002,"Mexico",7850
"1220",202002,"Mexico",23168386
"1221",202002,"Mexico",823188
"1222",202002,"Mexico",6444865
"1223",202002,"Mexico",15900333
"1224",202002,"Mexico",15900333
"1225",202002,"Mexico",410783934
"1226",202002,"Mexico",106207322
"1227",202002,"Mexico",279111980
"1228",202002,"Mexico",25368370
"1229",202002,"Mexico",25368370
"1230",202002,"Mexico",96262
"1231",202002,"Mexico",133286
"1232",202002,"Mexico",218
"1233",202002,"Mexico",218
"1234",202002,"Mexico",133068
"1235",202002,"Mexico",85010637
"1236",202002,"Mexico",15840833
"1237",202002,"Mexico",43429098
"1238",202002,"Mexico",25740706
"1239",202002,"Mexico",25740706
"1240",202002,"Mexico",82147554
"1241",202002,"Mexico",21149682
"1242",202002,"Mexico",42213445
"1243",202002,"Mexico",18784427
"1244",202002,"Mexico",18784427
"1245",202002,"Mexico",247167
"1246",202002,"Mexico",169363
"1247",202002,"Mexico",77804
"1248",202002,"Mexico",48844323
"1249",202002,"Mexico",7924971
"1250",202002,"Mexico",40776222
"1251",202002,"Mexico",143130
"1252",202002,"Mexico",143130
"1253",202002,"Mexico",780987
"1254",202002,"Mexico",237737
"1255",202002,"Mexico",428497
"1256",202002,"Mexico",114753
"1257",202002,"Mexico",114753
"1258",202002,"Mexico",213309412
"1259",202002,"Mexico",31282188
"1260",202002,"Mexico",96069979
"1261",202002,"Mexico",85116639
"1262",202002,"Mexico",85116639
"1263",202002,"Mexico",679949
"1264",202002,"Mexico",160657
"1265",202002,"Mexico",194384568
"1266",202002,"Mexico",7348935
"1267",202002,"Mexico",92456235
"1268",202002,"Mexico",6012303
"1269",202002,"Mexico",6012303
"1270",202002,"Mexico",88567095
"1271",202002,"Mexico",1629
"1272",202002,"Mexico",1629
"1273",202002,"Mexico",1629
"1274",202002,"Mexico",498690
"1275",202002,"Mexico",32857
"1276",202002,"Mexico",465833
"1277",202002,"Mexico",2627484
"1278",202002,"Mexico",1284555
"1279",202002,"Mexico",1172020
"1280",202002,"Mexico",170909
"1281",202002,"Mexico",170909
"1282",202002,"Mexico",174049384
"1283",202002,"Mexico",510
"1284",202002,"Mexico",6025
"1285",202002,"Mexico",6025
"1286",202002,"Mexico",174042849
"1287",202002,"Ukraine",3692845
"1288",202002,"Ukraine",83274324
"1289",202002,"Ukraine",41814184
"1290",202002,"Ukraine",2983197
"1291",202002,"Ukraine",48372388
"1292",202002,"Ukraine",257206
"1293",202002,"Ukraine",150324992
"1294",202002,"Ukraine",26865534
"1295",202002,"Ukraine",482467466
"1296",202002,"Ukraine",6549264
"1297",202002,"Ukraine",2332
"1298",202002,"Ukraine",132858
"1299",202002,"Ukraine",52876575
"1300",202002,"Ukraine",103990951
"1301",202002,"Ukraine",5402420
"1302",202002,"Ukraine",1856159
"1303",202002,"Ukraine",1722795
"1304",202002,"Ukraine",18795704
"1305",202002,"Ukraine",16040276
"1306",202002,"Ukraine",102342401
"1307",202002,"Ukraine",37440
"1308",202002,"Ukraine",33167309
"1309",202002,"Ukraine",18469049
"1310",202002,"Ukraine",2224252
"1311",202002,"Ukraine",238434
"1312",202002,"Ukraine",2671
"1313",202002,"Ukraine",64458295
"1314",202002,"Ukraine",302576
"1315",202002,"Ukraine",59635
"1316",202002,"Mexico",3704854
"1317",202002,"Mexico",1268435
"1318",202002,"Mexico",576465
"1319",202002,"Mexico",1859954
"1320",202002,"Mexico",1859954
"1321",202002,"Mexico",1
"1322",202002,"Mexico",1
"1323",202002,"Mexico",32309
"1324",202002,"Mexico",32309
"1325",202002,"Ukraine",36592292
"1326",202002,"Ukraine",103078549
"1327",202002,"Ukraine",13321505
"1328",202002,"Ukraine",14996806
"1329",202002,"Ukraine",7881
"1330",202002,"Ukraine",13107376
"1331",202002,"Ukraine",54338
"1332",202002,"Ukraine",136133
"1333",202002,"Ukraine",340674
"1334",202002,"Ukraine",9593384
"1335",202002,"Ukraine",25082
"1336",202002,"Ukraine",3453552
"1337",202002,"Ukraine",468647
"1338",202002,"Ukraine",169730
"1339",202002,"Ukraine",13636
"1340",202002,"Ukraine",235
"1341",202002,"Ukraine",103938483
"1342",202002,"Ukraine",504570
"1343",202002,"Ukraine",84985
"1344",202002,"Ukraine",14920248
"1345",202002,"Ukraine",6619172
"1346",202002,"Ukraine",403378746
"1347",202002,"Ukraine",2763878
"1348",202002,"Ukraine",175
"1349",202002,"Ukraine",36546171
"1350",202002,"Ukraine",135056275
"1351",202002,"Ukraine",3854
"1352",202002,"Ukraine",15239
"1353",202002,"Ukraine",152375
"1354",202002,"Ukraine",11061135
"1355",202002,"Ukraine",365148
"1356",202001,"Mexico",377706
"1357",202001,"Mexico",2024803
"1358",202002,"Ukraine",20803906
"1359",202002,"Ukraine",27618525
"1360",202002,"Ukraine",242963703
"1361",202002,"Ukraine",624
"1362",202002,"Ukraine",82327654
"1363",202002,"Ukraine",429967
"1364",202002,"Ukraine",5671878
"1365",202002,"Ukraine",124899501
"1366",202002,"Ukraine",4519282125
"1367",202001,"Mexico",2185847
"1368",202001,"Mexico",1212832
"1369",202002,"Ukraine",43862
"1370",202002,"Ukraine",461345
"1371",202002,"Ukraine",34328
"1372",202002,"Ukraine",3142318
"1373",202002,"Ukraine",385498
"1374",202002,"Ukraine",535302
"1375",202002,"Ukraine",107432806
"1376",202002,"Ukraine",159335
"1377",202002,"Ukraine",3167
"1378",202002,"Ukraine",308397
"1379",202002,"Ukraine",1492816
"1380",202002,"Ukraine",49373638
"1381",202002,"Ukraine",388
"1382",202002,"Ukraine",383217
"1383",202002,"Ukraine",551238
"1384",202002,"Ukraine",26235198
"1385",202002,"Ukraine",179057855
"1386",202002,"Ukraine",12600
"1387",202002,"Ukraine",10912398
"1388",202002,"Ukraine",1626095
"1389",202002,"Ukraine",1685724
"1390",202002,"Ukraine",286731600
"1391",202002,"Ukraine",1220068
"1392",202002,"Ukraine",2270155
"1393",202002,"Ukraine",3530854
"1394",202002,"Ukraine",12300
"1395",202002,"Ukraine",125359120
"1396",202001,"Mexico",590202
"1397",202001,"Mexico",22619
"1398",202001,"Mexico",534118
"1399",202001,"Mexico",33465
"1400",202001,"Mexico",33465
"1401",202001,"Mexico",468296
"1402",202001,"Mexico",18215
"1403",202001,"Mexico",450081
"1404",202001,"Mexico",2262110
"1405",202001,"Mexico",1467654
"1406",202001,"Mexico",790482
"1407",202001,"Mexico",3974
"1408",202001,"Mexico",3974
"1409",202001,"Mexico",39819183
"1410",202001,"Mexico",594798
"1411",202001,"Mexico",9895939
"1412",202001,"Mexico",29328446
"1413",202001,"Mexico",29328446
"1414",202001,"Mexico",118851
"1415",202001,"Mexico",38064
"1416",202001,"Mexico",80787
"1417",202001,"Mexico",1690067
"1418",202001,"Mexico",1494007
"1419",202001,"Mexico",195942
"1420",202001,"Mexico",118
"1421",202001,"Mexico",118
"1422",202001,"Mexico",982
"1423",202001,"Mexico",982
"1424",202001,"Mexico",340642
"1425",202001,"Mexico",532
"1426",202001,"Mexico",340110
"1427",202001,"Mexico",122340986
"1428",202001,"Mexico",12033705
"1429",202001,"Mexico",70445841
"1430",202001,"Mexico",37265927
"1431",202001,"Mexico",37265927
"1432",202001,"Mexico",2267920
"1433",202001,"Mexico",327593
"1434",202001,"Mexico",4297248
"1435",202001,"Mexico",189270
"1436",202001,"Mexico",4025367
"1437",202001,"Mexico",82611
"1438",202001,"Mexico",82611
"1439",202001,"Mexico",60830174
"1440",202001,"Mexico",5524248
"1441",202001,"Mexico",55173634
"1442",202001,"Mexico",132292
"1443",202001,"Mexico",132292
"1444",202001,"Mexico",2217141
"1445",202001,"Mexico",850974
"1446",202001,"Mexico",1325260
"1447",202001,"Mexico",40907
"1448",202001,"Mexico",40907
"1449",202001,"Mexico",29302948
"1450",202001,"Mexico",4887909
"1451",202001,"Mexico",14832897
"1452",202001,"Mexico",9582142
"1453",202001,"Mexico",9582142
"1454",202001,"Mexico",2402509
"1455",202002,"Ukraine",54397117
"1456",202002,"Ukraine",2406999
